Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Categories,Tags,Images,Meta: _farmacia_andes_registro_isp,Meta: _farmacia_andes_principio_activo,Meta: _farmacia_andes_condicion_venta,Meta: _farmacia_andes_requiere_receta,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
simple,prod-45686,Trexxia comprimidos recubiertos 120 mg 7 (Etoricoxib 120 mg),1,0,visible,Analgesico-antiinflamatorio. Presentación: 7 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico-antiinflamatorio. Presentación: 7 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,6490,,taxable,1,,0,0,Medicamentos,"SYNTHON, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-45686-trexxia-comprimidos-recubiertos-120-mg-7-etoricoxib-120-mg.jpg,,,Venta con receta médica,yes,Marca,SYNTHON,1,0,Formato,7 comprimidos,1,0
simple,prod-50164,Trexxia Etoricoxib 60 mg 14 comprimidos,1,0,visible,Analgesico-antiinflamatorio. Presentación: 14 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico-antiinflamatorio. Presentación: 14 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,7480,,taxable,1,,0,0,Medicamentos,"SYNTHON, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-50164-trexxia-etoricoxib-60-mg-14-comprimidos-dr-simi.jpg,,,Venta con receta médica,yes,Marca,SYNTHON,1,0,Formato,14 comprimidos,1,0
simple,prod-50027,Tricolon Simple 15 ml (Pargeverina Clorhidrato 5 mg/1 ml),1,0,visible,Antiespasmodico. Presentación: 15 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antiespasmodico. Presentación: 15 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3290,,taxable,1,,0,0,Medicamentos,"EUROFARMA CHILE, Requiere receta",,,,Venta con receta médica,yes,Marca,EUROFARMA CHILE,1,0,Formato,15 mililitros,1,0
simple,prod-38185,Trigilab 200 mg 30 comprimidos (Lamotrigina 200 mg),1,0,visible,Anticonvulsionante. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Anticonvulsionante. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,20960,,taxable,1,,0,0,Medicamentos,"IPHSA, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-38185-trigilab-200-mg-30-comprimidos-lamotrigina-200-mg.jpg,,,Venta con receta médica,yes,Marca,IPHSA,1,0,Formato,30 comprimidos,1,0
simple,prod-39906,Trim Alicate + Cortauñas,1,0,visible,Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,8990,,taxable,1,,0,0,Accesorios,"TRIM, Venta libre",,,,Venta libre,no,Marca,TRIM,1,0,Formato,Formato a consultar,1,0
simple,prod-673,Trim C Uñas Chico Manos,1,0,visible,Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1690,,taxable,1,,0,0,Dermocosmética,"TRIM, Venta libre",,,,Venta libre,no,Marca,TRIM,1,0,Formato,Formato a consultar,1,0
simple,prod-28414,Trim Cep Uñas,1,0,visible,Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2690,,taxable,1,,0,0,Dermocosmética,"TRIM, Venta libre",http://farmacia-andes.abc/products/importadas/prod-28414-trim-cep-unas-dr-simi.jpg,,,Venta libre,no,Marca,TRIM,1,0,Formato,Formato a consultar,1,0
simple,prod-39897,Trim Cortauñas Prec Infantil,1,0,visible,Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2440,,taxable,1,,0,0,Accesorios,"TRIM, Venta libre",http://farmacia-andes.abc/products/importadas/prod-39897-trim-cortaunas-prec-infantil-dr-simi.jpg,,,Venta libre,no,Marca,TRIM,1,0,Formato,Formato a consultar,1,0
simple,prod-22352,Trim Lima Esmeril 12-25b x 10,1,0,visible,Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Articulos De Belleza. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,2290,,taxable,1,,0,0,Dermocosmética,"TRIM, Venta libre",,,,Venta libre,no,Marca,TRIM,1,0,Formato,Formato a consultar,1,0
simple,prod-36743,Trim Set Manicure Mini 5pzas,1,0,visible,Accesorios Maquillajes. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Maquillajes. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4990,,taxable,1,,0,0,Dermocosmética,"TRIM, Venta libre",,,,Venta libre,no,Marca,TRIM,1,0,Formato,Formato a consultar,1,0
simple,prod-31064,Trimebutino 100 mg 20 comprimidos Mintlab,1,0,visible,Regulador Gastrointestinal. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Regulador Gastrointestinal. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1840,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-31064-trimebutino-100-mg-20-comprimidos-mintlab.jpg,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,20 comprimidos,1,0
simple,prod-7511,"Trio Val Dn 20 comprimidos (Clorfenamina 4 mg, Paracetamol 500 mg, Pseudoefedrina 60 mg)",1,0,visible,Antigripal. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antigripal. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5800,,taxable,1,,0,0,Medicamentos,"SAVAL, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-7511-trio-val-dn-20-comprimidos-clorfenamina-4-mg-paracetamol-500-mg-pseudoefedri-dr-simi.jpg,,,Venta con receta médica,yes,Marca,SAVAL,1,0,Formato,20 comprimidos,1,0
simple,prod-7513,"Trio Val jarabe 100 ml (Clorfenamina 40 mg, Paracetamol 2500 mg, Pseudoefedrina 600 mg)",1,0,visible,Antigripal. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antigripal. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,9990,,taxable,1,,0,0,Medicamentos,"SAVAL, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-7513-trio-val-jarabe-100-ml-clorfenamina-40-mg-paracetamol-2500-mg-pseudoef.jpg,,,Venta con receta médica,yes,Marca,SAVAL,1,0,Formato,100 mililitros,1,0
simple,prod-50063,Triple Magnesio Quelado x 90 cápsulas (Scl Cnp),1,0,visible,Mineraloterapia. Presentación: 90 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Mineraloterapia. Presentación: 90 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,11290,,taxable,1,,0,0,Cuidado familiar,"SIN ASIGNACION, Venta libre",,,,Venta libre,no,Marca,SIN ASIGNACION,1,0,Formato,90 cápsulas,1,0
simple,prod-50080,"Triple Omega 3,6 Y 9 x 60 cápsulas (Scl Cnp)",1,0,visible,Hipocolesterolemico Natural. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Hipocolesterolemico Natural. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,7990,,taxable,1,,0,0,Cuidado familiar,"CNP, Venta libre",,,,Venta libre,no,Marca,CNP,1,0,Formato,60 cápsulas,1,0
simple,prod-49851,Triptofano + mg + B 2 B 6 B 12 60 cápsulas,1,0,visible,Productos Naturales. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Productos Naturales. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,6400,,taxable,1,,0,0,Medicamentos,"SPRING LIFE, Venta libre",,,,Venta libre,no,Marca,SPRING LIFE,1,0,Formato,60 cápsulas,1,0
simple,prod-1850,Trittico 100 mg 20 comprimidos (Trazodona 100 mg),1,0,visible,Antidepresivo. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antidepresivo. Presentación: 20 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,29690,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-1850-trittico-100-mg-20-comprimidos-trazodona-100-mg.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,20 comprimidos,1,0
simple,prod-16668,Trittico 25 mg 20 cápsulas (Trazodona 25 mg),1,0,visible,Antidepresivo. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antidepresivo. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,29990,,taxable,1,,0,0,Medicamentos,"CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-16668-trittico-25-mg-20-capsulas-trazodona-25-mg.jpg,,,Venta con receta médica,yes,Marca,CHILE,1,0,Formato,20 cápsulas,1,0
simple,prod-18097,Tronsalan 100 mg 30 comprimidos (Trazodona 100 mg),1,0,visible,Antidepresivo. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antidepresivo. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,18990,,taxable,1,,0,0,Medicamentos,"EUROFARMA CHILE, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-18097-tronsalan-100-mg-30-comprimidos-trazodona-100-mg.jpg,,,Venta con receta médica,yes,Marca,EUROFARMA CHILE,1,0,Formato,30 comprimidos,1,0
simple,prod-8749,Tulox jarabe Adulto (Oxolamina 50 mg/5 ml),1,0,visible,Antitusivo. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antitusivo. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4860,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-8749-tulox-jarabe-adulto-oxolamina-50-mg-5-ml.jpg,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,100 mililitros,1,0
simple,prod-8750,Tulox jarabe Infantil (Oxolamina 28 mg/5 ml),1,0,visible,Antitusivo. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antitusivo. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5210,,taxable,1,,0,0,Medicamentos,"MINTLAB, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-8750-tulox-jarabe-infantil-oxolamina-28-mg-5-ml.jpg,,,Venta con receta médica,yes,Marca,MINTLAB,1,0,Formato,100 mililitros,1,0
simple,prod-44303,U Care Esp Afei P/Nor 340 g,1,0,visible,Espumas De Afeitar. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Espumas De Afeitar. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3890,,taxable,1,,0,0,Medicamentos,"SIN ASIGNACION, Venta libre",,,,Venta libre,no,Marca,SIN ASIGNACION,1,0,Formato,Formato a consultar,1,0
simple,prod-49275,U Care Talco Clasico Fam 500 g,1,0,visible,Talcos. Presentación: 500 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Talcos. Presentación: 500 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3190,,taxable,1,,0,0,Dermocosmética,"VARIOS PERFUMERIA, Venta libre",,,,Venta libre,no,Marca,VARIOS PERFUMERIA,1,0,Formato,500 g,1,0
simple,prod-49273,U Care Talco Manzanilla Fam 500 g,1,0,visible,Talcos. Presentación: 500 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Talcos. Presentación: 500 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3190,,taxable,1,,0,0,Dermocosmética,"VARIOS PERFUMERIA, Venta libre",,,,Venta libre,no,Marca,VARIOS PERFUMERIA,1,0,Formato,500 g,1,0
simple,prod-50050,"Ulceless 500 ml (Scl Cnp) (Llanten 1/1, Matico 1/1)",1,0,visible,Antiulceroso. Presentación: 500 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antiulceroso. Presentación: 500 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,10190,,taxable,1,,0,0,Medicamentos,"SCL, Venta libre",,,,Venta libre,no,Marca,SCL,1,0,Formato,500 mililitros,1,0
simple,prod-50137,"Ultrapure Up Nutrigel (Omega 3 1/1, Vitamina A 1/1, Vitamina D 1/1, Vitamina E 1/1, Vitaminas 1/1, Yodo 1/1)",1,0,visible,Suplemento Alimenticio. Presentación: 48 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Suplemento Alimenticio. Presentación: 48 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,14990,,taxable,1,,0,0,Medicamentos,"NEWSCIENCE, Venta libre",,,,Venta libre,no,Marca,NEWSCIENCE,1,0,Formato,48 gramos,1,0
